,$\gamma^\mathrm{risk}$,$\gamma^\mathrm{trade}$,$\gamma^\mathrm{hold}$,Return,Risk,is_pareto
182,32,10,0.1,1.91639,2.18871,False
183,18,11,1000,2.90869,2.18636,False
184,18,11,100,2.90869,2.18636,False
185,18,12,10,2.76932,2.11896,False
186,32,10,1,1.96469,2.11834,False
187,18,12,100,2.7758,2.09634,False
188,18,12,1000,2.7758,2.09634,False
189,32,8,10,2.99001,2.03669,False
190,32,11,0.1,1.63412,2.00475,False
191,56,7,0.1,2.5551,1.98179,False
192,32,7,100,3.01572,1.97953,False
193,32,7,1000,3.01572,1.97953,True
194,32,11,1,1.68466,1.93829,False
195,56,7,1,2.56512,1.93414,False
196,32,9,10,2.56088,1.85846,False
197,32,12,0.1,1.42734,1.85276,False
198,32,8,1000,2.59408,1.83703,False
199,32,8,100,2.59408,1.83703,True
200,56,8,0.1,2.15482,1.8201,False
201,32,12,1,1.4868,1.79092,False
202,56,8,1,2.1678,1.77143,False
203,32,10,10,2.2093,1.71842,False
204,32,9,100,2.24873,1.70509,False
205,32,9,1000,2.24873,1.70509,False
206,56,9,0.1,1.79654,1.68321,False
207,56,9,1,1.80983,1.63659,False
208,32,11,10,1.92708,1.60542,False
209,32,10,100,2.00176,1.594,False
210,32,10,1000,2.00176,1.594,False
211,56,7,10,2.53747,1.58099,True
212,56,10,0.1,1.49049,1.56134,False
213,56,10,1,1.51283,1.51704,False
214,32,11,100,1.80005,1.51095,False
215,32,11,1000,1.80006,1.51095,False
216,32,12,10,1.74754,1.50627,False
217,56,11,0.1,1.23761,1.45154,False
218,32,12,100,1.66529,1.44471,False
219,32,12,1000,1.66529,1.44471,False
220,56,8,10,2.1816,1.44062,True
221,56,11,1,1.26787,1.4094,False
222,56,12,0.1,1.03659,1.35283,False
223,56,9,10,1.88266,1.32152,False
224,56,12,1,1.06351,1.31347,False
225,100,7,0.1,1.79351,1.31185,False
226,56,7,100,2.07633,1.30915,True
227,56,7,1000,2.07631,1.30915,True
228,100,7,1,1.79475,1.28521,False
229,56,8,1000,1.83206,1.2364,False
230,56,8,100,1.83208,1.2364,True
231,56,10,10,1.6167,1.22499,False
232,100,8,0.1,1.56033,1.21126,False
233,100,8,1,1.56358,1.18508,False
234,56,9,100,1.59298,1.17115,False
235,56,9,1000,1.59298,1.17115,False
236,56,11,10,1.3984,1.15045,False
237,100,9,0.1,1.34003,1.12908,False
238,56,10,1000,1.37831,1.11078,False
239,56,10,100,1.37831,1.11078,False
240,100,9,1,1.34443,1.10259,False
241,56,12,10,1.21139,1.08711,False
242,100,7,10,1.70728,1.07049,True
243,100,10,0.1,1.13596,1.06041,False
244,56,11,100,1.20913,1.0565,False
245,56,11,1000,1.20914,1.05649,False
246,100,10,1,1.14432,1.0342,False
247,56,12,1000,1.07653,1.01589,False
248,56,12,100,1.07653,1.01589,False
249,100,11,0.1,0.951461,1.00102,False
250,100,8,10,1.51536,0.981204,True
251,100,11,1,0.961271,0.975744,False
252,100,12,0.1,0.789981,0.948352,False
253,100,12,1,0.801112,0.923979,False
254,100,9,10,1.32056,0.909741,False
255,178,7,0.1,1.19725,0.864262,False
256,100,10,10,1.14503,0.850736,False
257,178,7,1,1.19152,0.848876,False
258,100,7,100,1.33961,0.843003,True
259,100,7,1000,1.33958,0.842999,True
260,100,11,10,0.99222,0.803938,False
261,100,8,1000,1.20156,0.801765,False
262,100,8,100,1.20157,0.801763,True
263,178,8,0.1,1.06071,0.801154,False
264,178,8,1,1.05891,0.785995,False
265,100,9,1000,1.07433,0.771148,False
266,100,9,100,1.07433,0.771148,False
267,100,12,10,0.856271,0.765786,False
268,178,9,0.1,0.93394,0.750556,False
269,100,10,100,0.947118,0.744963,False
270,100,10,1000,0.947117,0.744961,False
271,178,9,1,0.935287,0.736158,False
272,100,11,100,0.823466,0.720751,False
273,100,11,1000,0.823465,0.72075,False
274,178,7,10,1.10709,0.720123,True
275,178,10,0.1,0.813408,0.709142,False
276,100,12,100,0.714848,0.698773,False
277,100,12,1000,0.71485,0.698771,False
278,178,10,1,0.814516,0.694805,False
279,178,11,0.1,0.69971,0.674845,False
280,178,8,10,0.990215,0.663727,True
281,178,11,1,0.701155,0.660722,False
282,178,12,0.1,0.593067,0.646425,False
283,178,12,1,0.596898,0.632506,False
284,178,9,10,0.881628,0.619853,True
285,178,10,10,0.780596,0.58478,False
286,316,7,0.1,0.778419,0.569128,False
287,316,7,1,0.774513,0.561079,False
288,178,11,10,0.680021,0.556615,False
289,178,7,100,0.858572,0.55384,True
290,178,7,1000,0.858532,0.553836,True
291,178,12,10,0.590994,0.534327,False
292,316,8,0.1,0.690004,0.530632,False
293,178,8,100,0.758084,0.523515,True
294,178,8,1000,0.758076,0.523512,True
295,316,8,1,0.685045,0.522093,False
296,178,9,100,0.67997,0.505205,False
297,178,9,1000,0.67997,0.505201,False
298,316,9,0.1,0.614657,0.499641,False
299,178,10,100,0.612702,0.493721,False
300,178,10,1000,0.612704,0.493721,False
301,316,9,1,0.612236,0.491257,False
302,316,7,10,0.722381,0.489418,True
303,178,11,1000,0.5458,0.485009,False
304,178,11,100,0.545801,0.485007,False
305,178,12,1000,0.477682,0.477769,False
306,178,12,100,0.477684,0.477766,False
307,316,10,0.1,0.544516,0.474907,False
308,316,10,1,0.543421,0.466784,False
309,316,11,0.1,0.478257,0.454816,False
310,316,8,10,0.62991,0.450122,True
311,316,11,1,0.478535,0.44699,False
312,316,12,0.1,0.414989,0.438507,False
313,316,12,1,0.415213,0.430868,False
314,316,9,10,0.5633,0.422708,True
315,316,10,10,0.50273,0.402155,False
316,316,11,10,0.444119,0.386259,False
317,562,7,0.1,0.494511,0.376115,False
318,316,12,10,0.391685,0.373709,False
319,562,7,1,0.491321,0.371571,False
320,316,7,100,0.538255,0.36868,True
321,316,7,1000,0.538094,0.368676,True
322,562,8,0.1,0.434933,0.354009,False
323,316,8,100,0.47212,0.352253,True
324,316,8,1000,0.472108,0.352252,True
325,562,8,1,0.432212,0.349599,False
326,316,9,1000,0.418247,0.340297,False
327,316,9,100,0.418253,0.340297,False
328,562,9,0.1,0.385742,0.336254,False
329,316,10,1000,0.37309,0.332988,False
330,316,10,100,0.37309,0.332986,False
331,562,7,10,0.456367,0.332304,True
332,562,9,1,0.382049,0.331616,False
333,316,11,1000,0.33634,0.32987,False
334,316,11,100,0.336336,0.329869,False
335,316,12,1000,0.300497,0.328471,False
336,316,12,100,0.300498,0.328469,False
337,562,10,0.1,0.343987,0.321928,False
338,562,10,1,0.341692,0.317435,False
339,562,11,0.1,0.304442,0.310676,False
340,562,8,10,0.399517,0.310576,True
341,562,11,1,0.30304,0.306376,False
342,562,12,0.1,0.267536,0.301783,False
343,562,12,1,0.266636,0.297669,False
344,562,9,10,0.348982,0.292799,True
345,562,10,10,0.30988,0.280369,False
346,562,11,10,0.275299,0.271487,False
347,562,12,10,0.242343,0.265225,False
348,1000,7,0.1,0.303861,0.254138,False
349,562,7,100,0.323953,0.252025,True
350,562,7,1000,0.323714,0.25202,True
351,1000,7,1,0.302046,0.251829,True
352,562,8,100,0.283777,0.244152,True
353,562,8,1000,0.283716,0.24415,True
354,1000,8,0.1,0.265236,0.242337,False
355,1000,8,1,0.263377,0.239975,False
356,562,9,100,0.247673,0.238791,False
357,562,9,1000,0.24767,0.23879,False
358,562,10,1000,0.218533,0.235383,False
359,562,10,100,0.218535,0.235383,False
360,562,12,100,0.172279,0.233843,False
361,562,12,1000,0.172278,0.233843,False
362,562,11,1000,0.192659,0.233489,False
363,562,11,100,0.192659,0.233489,False
364,1000,9,0.1,0.232844,0.233101,False
365,1000,9,1,0.230624,0.230771,False
366,1000,7,10,0.278193,0.23038,True
367,1000,10,0.1,0.205645,0.225707,False
368,1000,10,1,0.203544,0.223334,False
369,1000,11,0.1,0.181959,0.219915,False
370,1000,8,10,0.24102,0.219205,True
371,1000,11,1,0.179933,0.21771,False
372,1000,12,0.1,0.159563,0.215594,False
373,1000,12,1,0.158334,0.213443,False
374,1000,9,10,0.210038,0.210534,True
375,1000,10,10,0.183295,0.203529,False
376,1000,11,10,0.16047,0.198719,False
377,1000,12,10,0.140078,0.195716,False
378,1000,7,100,0.183738,0.182226,True
379,1000,7,1000,0.183488,0.182222,True
380,1000,8,100,0.159937,0.178887,True
381,1000,8,1000,0.159826,0.178885,True
382,1000,9,100,0.138906,0.177033,True
383,1000,9,1000,0.138888,0.177033,True
384,1000,12,100,0.0888744,0.176898,False
385,1000,12,1000,0.0888755,0.176898,False
386,1000,11,1000,0.102854,0.176297,False
387,1000,11,100,0.102853,0.176297,False
388,1000,10,100,0.119344,0.176259,True
389,1000,10,1000,0.119344,0.176259,True
